posicao,codigo_ibge,municipio,unidade_federativa,populacao,is_capital
502,5105259,Lucas do Rio Verde,Mato Grosso,65534,FALSE
503,3555000,Tupã,São Paulo,65524,FALSE
504,4208302,Itapema,Santa Catarina,65312,FALSE
505,2103604,Coroatá,Maranhão,65296,FALSE
506,4312401,Montenegro,Rio Grande do Sul,65264,FALSE
507,2614501,Surubim,Pernambuco,65089,FALSE
508,3137601,Lagoa Santa,Minas Gerais,64527,FALSE
509,2914703,Itaberaba,Bahia,64489,FALSE
510,2915601,Itamaraju,Bahia,64486,FALSE
511,3149309,Pedro Leopoldo,Minas Gerais,64258,FALSE
512,1503457,Ipixuna do Pará,Pará,64053,FALSE
513,1302900,Maués,Amazonas,63905,FALSE
514,2208403,Piripiri,Piauí,63742,FALSE
515,2706703,Penedo,Alagoas,63683,FALSE
516,2302602,Camocim,Ceará,63661,FALSE
517,1508001,Tomé-Açu,Pará,63447,FALSE
518,3537305,Penápolis,São Paulo,63407,FALSE
519,2610004,Palmares,Pernambuco,63250,FALSE
520,3506359,Bertioga,São Paulo,63249,FALSE
521,2909802,Cruz das Almas,Bahia,63239,FALSE
522,2609402,Moreno,Pernambuco,62784,FALSE
523,1501501,Benevides,Pará,62737,FALSE
524,1503309,Igarapé-Miri,Pará,62698,FALSE
525,2300200,Acaraú,Ceará,62641,FALSE
526,2101707,Barreirinhas,Maranhão,62528,FALSE
527,3505906,Batatais,São Paulo,62508,FALSE
528,4304705,Carazinho,Rio Grande do Sul,62110,FALSE
529,4318309,São Gabriel,Rio Grande do Sul,62105,FALSE
530,1505809,Portel,Pará,62043,FALSE
531,5107040,Primavera do Leste,Mato Grosso,62019,FALSE
532,2503704,Cajazeiras,Paraíba,61993,FALSE
533,2308708,Morada Nova,Ceará,61890,FALSE
534,1508308,Viseu,Pará,61403,FALSE
535,3524006,Itupeva,São Paulo,61252,FALSE
536,2708600,São Miguel dos Campos,Alagoas,61251,FALSE
537,5101803,Barra do Garças,Mato Grosso,61012,FALSE
538,3507001,Boituva,São Paulo,60997,FALSE
539,2612208,Salgueiro,Pernambuco,60930,FALSE
540,2314102,Viçosa do Ceará,Ceará,60889,FALSE
541,2601904,Bezerros,Pernambuco,60798,FALSE
542,4110706,Irati,Paraná,60727,FALSE
543,3140001,Mariana,Minas Gerais,60724,FALSE
544,2910701,Euclides da Cunha,Bahia,60585,FALSE
545,3301850,Guapimirim,Rio de Janeiro,60517,FALSE
546,4306106,Cruz Alta,Rio Grande do Sul,60299,FALSE
547,4318002,São Borja,Rio Grande do Sul,60282,FALSE
548,3304300,Rio Bonito,Rio de Janeiro,60201,FALSE
549,3533403,Nova Odessa,São Paulo,60174,FALSE
550,2928604,Santo Amaro,Bahia,60069,FALSE
551,3519600,Ibitinga,São Paulo,60033,FALSE
552,2203909,Floriano,Piauí,59935,FALSE
553,1304203,Tefé,Amazonas,59849,FALSE
554,3530300,Mirassol,São Paulo,59824,FALSE
555,3531803,Monte Mor,São Paulo,59772,FALSE
556,3152105,Ponte Nova,Minas Gerais,59742,FALSE
557,2301901,Barbalha,Ceará,59732,FALSE
558,1502939,Dom Eliseu,Pará,59719,FALSE
559,2914000,Ipirá,Bahia,59595,FALSE
560,2307601,Limoeiro do Norte,Ceará,59540,FALSE
561,2613008,São Bento do Una,Pernambuco,59504,FALSE
562,3127107,Frutal,Minas Gerais,59496,FALSE
563,1508126,Ulianópolis,Pará,59210,FALSE
564,1503804,Jacundá,Pará,59155,FALSE
565,5206206,Cristalina,Goiás,58997,FALSE
566,1507607,São Miguel do Guamá,Pará,58986,FALSE
567,3300803,Cachoeiras de Macacu,Rio de Janeiro,58937,FALSE
568,2112506,Tutóia,Maranhão,58860,FALSE
569,2313302,Tauá,Ceará,58859,FALSE
570,2506301,Guarabira,Paraíba,58833,FALSE
571,2602803,Buíque,Pernambuco,58378,FALSE
572,4314050,Parobé,Rio Grande do Sul,58272,FALSE
573,1504802,Monte Alegre,Pará,58032,FALSE
574,2400208,Assu,Rio Grande do Norte,58017,FALSE
575,1503903,Juruti,Pará,57943,FALSE
576,5007901,Sidrolândia,Mato Grosso do Sul,57665,FALSE
577,4128203,União da Vitória,Paraná,57517,FALSE
578,3524709,Jaguariúna,São Paulo,57488,FALSE
579,4321204,Taquara,Rio Grande do Sul,57466,FALSE
580,3546801,Santa Isabel,São Paulo,57386,FALSE
581,3553708,Taquaritinga,São Paulo,57177,FALSE
582,3502101,Andradina,São Paulo,57157,FALSE
583,2701407,Campo Alegre,Alagoas,57063,FALSE
584,2702306,Coruripe,Alagoas,56933,FALSE
585,1500404,Alenquer,Pará,56789,FALSE
586,3169406,Três Pontas,Minas Gerais,56746,FALSE
587,3531100,Mongaguá,São Paulo,56702,FALSE
588,2112704,Vargem Grande,Maranhão,56510,FALSE
589,2610608,Paudalho,Pernambuco,56506,FALSE
590,3151206,Pirapora,Minas Gerais,56428,FALSE
591,4207007,Içara,Santa Catarina,56421,FALSE
592,3161106,São Francisco,Minas Gerais,56323,FALSE
593,3542602,Registro,São Paulo,56322,FALSE
594,4210100,Mafra,Santa Catarina,56292,FALSE
595,2608909,Limoeiro,Pernambuco,56250,FALSE
596,3540705,Porto Ferreira,São Paulo,56150,FALSE
597,4304507,Canguçu,Rio Grande do Sul,56045,FALSE
598,2313500,Trairi,Ceará,55918,FALSE
599,3510401,Capivari,São Paulo,55768,FALSE
600,1302702,Manicoré,Amazonas,55751,FALSE
601,1500206,Acará,Pará,55591,FALSE
602,3537800,Piedade,São Paulo,55348,FALSE
603,1301704,Humaitá,Amazonas,55080,FALSE
604,1100288,Rolim de Moura,Rondônia,55058,FALSE
605,3549706,São José do Rio Pardo,São Paulo,54946,FALSE
606,5005707,Naviraí,Mato Grosso do Sul,54878,FALSE
607,3533908,Olímpia,São Paulo,54772,FALSE
608,3118007,Congonhas,Minas Gerais,54762,FALSE
609,2304707,Granja,Ceará,54748,FALSE
610,2907509,Catu,Bahia,54704,FALSE
611,4109807,Ibiporã,Paraná,54558,FALSE
612,2302404,Boa Viagem,Ceará,54470,FALSE
613,2917607,Jaguaquara,Bahia,54423,FALSE
614,3503802,Artur Nogueira,São Paulo,54408,FALSE
615,4203808,Canoinhas,Santa Catarina,54401,FALSE
616,2902104,Araci,Bahia,54379,FALSE
617,5006200,Nova Andradina,Mato Grosso do Sul,54374,FALSE
618,1502301,Capitão Poço,Pará,54303,FALSE
619,2300309,Acopiara,Ceará,54270,FALSE
620,3111200,Campo Belo,Minas Gerais,54029,FALSE
621,2926608,Ribeira do Pombal,Bahia,53807,FALSE
622,1508209,Vigia,Pará,53686,FALSE
623,2304285,Eusébio,Ceará,53618,FALSE
624,2902708,Barra,Bahia,53578,FALSE
625,2302206,Beberibe,Ceará,53573,FALSE
626,1503705,Itupiranga,Pará,53269,FALSE
627,3540606,Porto Feliz,São Paulo,53098,FALSE
628,4219309,Videira,Santa Catarina,53065,FALSE
629,4304630,Capão da Canoa,Rio Grande do Sul,53049,FALSE
630,2615300,Timbaúba,Pernambuco,53022,FALSE
631,1718204,Porto Nacional,Tocantins,53010,FALSE
632,4114609,Marechal Cândido Rondon,Paraná,52944,FALSE
633,5210000,Inhumas,Goiás,52866,FALSE
634,2928802,Santo Estêvão,Bahia,52850,FALSE
635,4216206,São Francisco do Sul,Santa Catarina,52721,FALSE
636,2306306,Itapajé,Ceará,52675,FALSE
637,2515302,Sapé,Paraíba,52625,FALSE
638,3556453,Vargem Grande Paulista,São Paulo,52597,FALSE
639,3138401,Leopoldina,Minas Gerais,52587,FALSE
640,2112803,Viana,Maranhão,52441,FALSE
641,1506187,Rondon do Pará,Pará,52357,FALSE
642,3303609,Paracambi,Rio de Janeiro,52257,FALSE
643,4120606,Prudentópolis,Paraná,52241,FALSE
644,2807402,Tobias Barreto,Sergipe,52191,FALSE
645,3137205,Lagoa da Prata,Minas Gerais,52165,FALSE
646,1505106,Óbidos,Pará,52137,FALSE
647,3509700,Campos do Jordão,São Paulo,52088,FALSE
648,2702405,Delmiro Gouveia,Alagoas,52016,FALSE
649,3128709,Guaxupé,Minas Gerais,51917,FALSE
650,2704708,Marechal Deodoro,Alagoas,51901,FALSE
651,3549409,São Joaquim da Barra,São Paulo,51888,FALSE
652,3131901,Itabirito,Minas Gerais,51875,FALSE
653,5100250,Alta Floresta,Mato Grosso,51782,FALSE
654,1100114,Jaru,Rondônia,51775,FALSE
655,4321600,Tramandaí,Rio Grande do Sul,51715,FALSE
656,2114007,Zé Doca,Maranhão,51714,FALSE
657,1716109,Paraíso do Tocantins,Tocantins,51252,FALSE
658,4117602,Palmas,Paraná,50986,FALSE
659,4219507,Xanxerê,Santa Catarina,50982,FALSE
660,2905206,Caetité,Bahia,50975,FALSE
661,3544103,Rio Grande da Serra,São Paulo,50846,FALSE
662,2602605,Brejo da Madre de Deus,Pernambuco,50742,FALSE
663,2931905,Tucano,Bahia,50687,FALSE
664,3107406,Bom Despacho,Minas Gerais,50605,FALSE
665,5211800,Jaraguá,Goiás,50511,FALSE
666,1506195,Rurópolis,Pará,50510,FALSE
667,3523206,Itararé,São Paulo,50503,FALSE
668,3531308,Monte Alto,São Paulo,50498,FALSE
669,1600279,Laranjal do Jari,Amapá,50410,FALSE
670,2105708,Lago da Pedra,Maranhão,50266,FALSE
671,3203908,Nova Venécia,Espírito Santo,50110,FALSE
672,5218508,Quirinópolis,Goiás,50065,FALSE
673,4307609,Estância Velha,Rio Grande do Sul,50022,FALSE
674,3107307,Bocaiuva,Minas Gerais,49979,FALSE
675,3540200,Pontal,São Paulo,49961,FALSE
676,2919801,Macaúbas,Bahia,49826,FALSE
677,3508405,Cabreúva,São Paulo,49707,FALSE
678,2302503,Brejo Santo,Ceará,49477,FALSE
679,2103406,Coelho Neto,Maranhão,49435,FALSE
680,4317400,Santiago,Rio Grande do Sul,49425,FALSE
681,2921500,Monte Santo,Bahia,49418,FALSE
682,3524808,Jales,São Paulo,49107,FALSE
683,3511508,Cerquilho,São Paulo,48949,FALSE
684,3527306,Louveira,São Paulo,48885,FALSE
685,2602100,Bom Conselho,Pernambuco,48554,FALSE
686,2312403,São Gonçalo do Amarante,Ceará,48422,FALSE
687,1301852,Iranduba,Amazonas,48296,FALSE
688,4113205,Lapa,Paraná,48163,FALSE
689,2308104,Mauriti,Ceará,47962,FALSE
690,3537107,Pedreira,São Paulo,47919,FALSE
691,2312304,São Benedito,Ceará,47903,FALSE
692,5001102,Aquidauana,Mato Grosso do Sul,47871,FALSE
693,1502707,Conceição do Araguaia,Pará,47864,FALSE
694,4106407,Cornélio Procópio,Paraná,47845,FALSE
695,3143104,Monte Carmelo,Minas Gerais,47809,FALSE
696,2109106,Presidente Dutra,Maranhão,47804,FALSE
697,3121605,Diamantina‎,Minas Gerais,47723,FALSE
698,1505486,Pacajá,Pará,47706,FALSE
699,3546405,Santa Cruz do Rio Pardo,São Paulo,47673,FALSE
700,2708006,Santana do Ipanema,Alagoas,47654,FALSE
701,3136306,João Pinheiro,Minas Gerais,47452,FALSE
702,1501204,Baião,Pará,47446,FALSE
703,2611804,Ribeirão,Pernambuco,47415,FALSE
704,2700409,Atalaia,Alagoas,47185,FALSE
705,3554805,Tremembé,São Paulo,47185,FALSE
706,3528403,Mairinque,São Paulo,47150,FALSE
707,3510203,Capão Bonito,São Paulo,47138,FALSE
708,5005400,Maracaju,Mato Grosso do Sul,47083,FALSE
709,2201200,Barras,Piauí,47066,FALSE
710,2925105,Poções,Bahia,46871,FALSE
711,2202208,Campo Maior,Piauí,46833,FALSE
712,3514403,Dracena,São Paulo,46793,FALSE
713,3536703,Pederneiras,São Paulo,46687,FALSE
714,2921005,Mata de São João,Bahia,46583,FALSE
715,3160702,Santos Dumont,Minas Gerais,46487,FALSE
716,2933604,Xique-Xique,Bahia,46483,FALSE
717,2100907,Araioses,Maranhão,46440,FALSE
718,5214606,Niquelândia,Goiás,46388,FALSE
719,4125605,São Mateus do Sul,Paraná,46261,FALSE
720,4115804,Medianeira,Paraná,46198,FALSE
721,1100106,Guajará-Mirim,Rondônia,46174,FALSE
722,5213806,Morrinhos,Goiás,46136,FALSE
723,1302405,Lábrea,Amazonas,46069,FALSE
724,1500909,Augusto Corrêa,Pará,45998,FALSE
725,4313508,Osório,Rio Grande do Sul,45994,FALSE
726,4124103,Santo Antônio da Platina,Paraná,45993,FALSE
727,2913903,Ipiaú,Bahia,45873,FALSE
728,2614204,Sirinhaém,Pernambuco,45865,FALSE
729,3163706,São Lourenço,Minas Gerais,45851,FALSE
730,1200500,Sena Madureira,Acre,45848,FALSE
731,4209409,Laguna,Santa Catarina,45814,FALSE
732,2919504,Livramento de Nossa Senhora,Bahia,45732,FALSE
733,3535507,Paraguaçu Paulista,São Paulo,45703,FALSE
734,1303809,São Gabriel da Cachoeira,Amazonas,45564,FALSE
735,1508159,Uruará,Pará,45476,FALSE
736,5106752,Pontes e Lacerda,Mato Grosso,45436,FALSE
737,3545308,Salto de Pirapora,São Paulo,45422,FALSE
738,5218003,Porangatu,Goiás,45394,FALSE
739,5106224,Nova Mutum,Mato Grosso,45378,FALSE
740,2615409,Toritama,Pernambuco,45219,FALSE
741,2110500,São Bento,Maranhão,45211,FALSE
742,3551504,Serrana,São Paulo,45107,FALSE
743,4304408,Canela,Rio Grande do Sul,44998,FALSE
744,2508901,Mamanguape,Paraíba,44882,FALSE
745,4207304,Imbituba,Santa Catarina,44853,FALSE
746,4206504,Guaramirim,Santa Catarina,44819,FALSE
747,2403103,Currais Novos,Rio Grande do Norte,44786,FALSE
748,1508407,Xinguara,Pará,44751,FALSE
749,3110004,Caeté,Minas Gerais,44718,FALSE
750,2920601,Maragogipe,Bahia,44677,FALSE
751,3200904,Barra de São Francisco,Espírito Santo,44650,FALSE
752,2211100,União,Piauí,44485,FALSE
753,3302601,Mangaratiba,Rio de Janeiro,44468,FALSE
754,3516705,Garça,São Paulo,44390,FALSE
755,3525102,Jardinópolis,São Paulo,44380,FALSE
756,3515186,Espírito Santo do Pinhal,São Paulo,44330,FALSE
757,2929503,São Sebastião do Passé,Bahia,44300,FALSE
758,5208806,Goianira,Goiás,44289,FALSE
759,3303708,Paraíba do Sul,Rio de Janeiro,44285,FALSE
760,4218202,Timbó,Santa Catarina,44238,FALSE
761,3541307,Presidente Epitácio,São Paulo,44200,FALSE
762,3301306,Casimiro de Abreu,Rio de Janeiro,44184,FALSE
763,2709152,Teotônio Vilela,Alagoas,44169,FALSE
764,4311809,Marau,Rio Grande do Sul,44161,FALSE
765,2929909,Seabra,Bahia,44091,FALSE
766,5102678,Campo Verde,Mato Grosso,44041,FALSE
767,3534302,Orlândia,São Paulo,44028,FALSE
768,2512507,Queimadas,Paraíba,43967,FALSE
769,2412203,São José de Mipibu,Rio Grande do Norte,43899,FALSE
770,2308500,Mombaça,Ceará,43797,FALSE
771,2312205,Santa Quitéria,Ceará,43703,FALSE
772,4313904,Panambi,Rio Grande do Sul,43667,FALSE
773,4318804,São Lourenço do Sul,Rio Grande do Sul,43582,FALSE
774,2300754,Amontada,Ceará,43452,FALSE
775,2600500,Águas Belas,Pernambuco,43443,FALSE
776,2923001,Nova Viçosa,Bahia,43376,FALSE
777,4104006,Campina Grande do Sul,Paraná,43288,FALSE
778,3159605,Santa Rita do Sapucaí,Minas Gerais,43260,FALSE
779,2310506,Pedra Branca,Ceará,43258,FALSE
780,2933208,Vera Cruz,Bahia,43223,FALSE
781,3303807,Paraty,Rio de Janeiro,43165,FALSE
782,3522703,Itápolis,São Paulo,43120,FALSE
783,3130101,Igarapé,Minas Gerais,43045,FALSE
784,1300607,Benjamin Constant,Amazonas,42984,FALSE
785,5210406,Itaberaí,Goiás,42900,FALSE
786,4317608,Santo Antônio da Patrulha,Rio Grande do Sul,42894,FALSE
787,2604205,Catende,Pernambuco,42892,FALSE
788,3556404,Vargem Grande do Sul,São Paulo,42845,FALSE
789,2109601,Rosário,Maranhão,42740,FALSE
790,2601409,Barreiros,Pernambuco,42659,FALSE
791,1200609,Tarauacá,Acre,42567,FALSE
792,3172004,Visconde do Rio Branco,Minas Gerais,42564,FALSE
793,3304706,Santo Antônio de Pádua,Rio de Janeiro,42479,FALSE
794,4215000,Rio Negrinho,Santa Catarina,42302,FALSE
795,3304755,São Francisco de Itabapoana,Rio de Janeiro,42205,FALSE
796,5006309,Paranaíba,Mato Grosso do Sul,42148,FALSE
797,3139003,Machado,Minas Gerais,42133,FALSE
798,2109809,Santa Helena,Maranhão,42130,FALSE
799,3554508,Tietê,São Paulo,42076,FALSE
800,2305803,Ipu,Ceará,41964,FALSE
801,2104057,Estreito,Maranhão,41946,FALSE
802,2612604,Santa Maria da Boa Vista,Pernambuco,41931,FALSE
803,2803005,Itabaianinha,Sergipe,41928,FALSE
804,3101706,Almenara,Minas Gerais,41896,FALSE
805,2112308,Tuntum,Maranhão,41832,FALSE
806,2306553,Itarema,Ceará,41826,FALSE
807,3524105,Ituverava,São Paulo,41824,FALSE
808,2910503,Entre Rios,Bahia,41780,FALSE
809,2922003,Mucuri,Bahia,41748,FALSE
810,3145604,Oliveira,Minas Gerais,41687,FALSE
811,2102002,Bom Jardim,Maranhão,41630,FALSE
812,2111508,São Mateus do Maranhão,Maranhão,41529,FALSE
813,3157005,Salinas,Minas Gerais,41527,FALSE
814,2100600,Amarante do Maranhão,Maranhão,41435,FALSE
815,4306767,Eldorado do Sul,Rio Grande do Sul,41285,FALSE
816,4117503,Paiçandu,Paraná,41281,FALSE
817,2103505,Colinas,Maranhão,41178,FALSE
818,1300805,Borba,Amazonas,41161,FALSE
819,1505908,Porto de Moz,Pará,41135,FALSE
820,3102605,Andradas,Minas Gerais,41077,FALSE
821,3533502,Novo Horizonte,São Paulo,41052,FALSE
822,2926004,Remanso,Bahia,41008,FALSE
823,3552106,Socorro,São Paulo,41005,FALSE
824,5105150,Juína,Mato Grosso,40997,FALSE
825,3550100,São Manuel,São Paulo,40954,FALSE
826,2702900,Girau do Ponciano,Alagoas,40917,FALSE
827,3517406,Guaíra,São Paulo,40790,FALSE
828,4305355,Charqueadas,Rio Grande do Sul,40789,FALSE
829,3144300,Nanuque,Minas Gerais,40750,FALSE
830,2927002,Rio Real,Bahia,40732,FALSE
831,2314003,Várzea Alegre,Ceará,40721,FALSE
832,2930204,Sento Sé,Bahia,40684,FALSE
833,1506203,Salinópolis,Pará,40675,FALSE
834,2305001,Guaraciaba do Norte,Ceará,40642,FALSE
835,4107207,Dois Vizinhos,Paraná,40641,FALSE
836,3300233,Armação dos Búzios,Rio de Janeiro,40532,FALSE
837,5221601,Uruaçu,Goiás,40532,FALSE
838,2200400,Altos,Piauí,40524,FALSE
839,3501707,Américo Brasiliense,São Paulo,40504,FALSE
840,2807105,Simão Dias,Sergipe,40484,FALSE
841,4217204,São Miguel do Oeste,Santa Catarina,40482,FALSE
842,1503093,Goianésia do Pará,Pará,40475,FALSE
843,2918100,Jeremoabo,Bahia,40463,FALSE
844,3541604,Promissão,São Paulo,40432,FALSE
845,3204559,Santa Maria de Jetibá,Espírito Santo,40431,FALSE
846,1504901,Muaná,Pará,40349,FALSE
847,2608800,Lajedo,Pernambuco,40288,FALSE
848,3107109,Boa Esperança,Minas Gerais,40127,FALSE
849,3518602,Guariba,São Paulo,40105,FALSE
850,3109006,Brumadinho,Minas Gerais,40103,FALSE
851,3104205,Arcos,Minas Gerais,40092,FALSE
852,1502905,Curuçá,Pará,40066,FALSE
853,1100130,Machadinho d'Oeste,Rondônia,39991,FALSE
854,2913705,Inhambupe,Bahia,39926,FALSE
855,2928109,Santa Maria da Vitória,Bahia,39845,FALSE
856,2929206,São Francisco do Conde,Bahia,39802,FALSE
857,4204806,Curitibanos,Santa Catarina,39745,FALSE
858,2203701,Esperantina,Piauí,39737,FALSE
859,3539509,Pitangueiras,São Paulo,39719,FALSE
860,2411205,Santa Cruz,Rio Grande do Norte,39674,FALSE
861,1100452,Buritis,Rondônia,39654,FALSE
862,1508084,Tucumã,Pará,39602,FALSE
863,1300300,Autazes,Amazonas,39565,FALSE
864,2925204,Pojuca,Bahia,39519,FALSE
865,3541505,Presidente Venceslau,São Paulo,39516,FALSE
866,3145901,Ouro Branco,Minas Gerais,39500,FALSE
867,3170800,Várzea da Palma,Minas Gerais,39493,FALSE
868,4316402,Rosário do Sul,Rio Grande do Sul,39422,FALSE
869,5000609,Amambai,Mato Grosso do Sul,39396,FALSE
870,4111803,Jacarezinho,Paraná,39378,FALSE
871,1303908,São Paulo de Olivença,Amazonas,39299,FALSE
872,3134400,Iturama,Minas Gerais,39263,FALSE
873,2108207,Pedreiras,Maranhão,39229,FALSE
874,1500305,Afuá,Pará,39218,FALSE
875,2205508,José de Freitas,Piauí,39208,FALSE
876,2602209,Bom Jardim,Pernambuco,39184,FALSE
877,3135050,Jaíba,Minas Gerais,38909,FALSE
878,1503200,Igarapé-Açu,Pará,38807,FALSE
879,2207900,Pedro II,Piauí,38742,FALSE
880,2308005,Massapê,Ceará,38737,FALSE
881,4321501,Torres,Rio Grande do Sul,38732,FALSE
882,3304805,São Fidélis,Rio de Janeiro,38669,FALSE
883,5219308,Santa Helena de Goiás,Goiás,38648,FALSE
884,5103254,Colniza,Mato Grosso,38582,FALSE
885,3203320,Marataízes,Espírito Santo,38499,FALSE
886,2108306,Penalva,Maranhão,38470,FALSE
887,4306601,Dom Pedrito,Rio Grande do Sul,38461,FALSE
888,4218004,Tijucas,Santa Catarina,38407,FALSE
889,2600708,Aliança,Pernambuco,38386,FALSE
890,4315701,Rio Pardo,Rio Grande do Sul,38275,FALSE
891,2305902,Ipueiras,Ceará,38166,FALSE
892,2602001,Bodocó,Pernambuco,38146,FALSE
893,2602308,Bonito,Pernambuco,38134,FALSE
894,4201307,Araquari,Santa Catarina,38129,FALSE
895,2306256,Itaitinga,Ceará,37980,FALSE
896,3204708,São Gabriel da Palha,Espírito Santo,37947,FALSE
897,3152204,Porteirinha,Minas Gerais,37906,FALSE
898,1301100,Careiro,Amazonas,37869,FALSE
899,2110203,Santa Rita,Maranhão,37855,FALSE
900,3141108,Matozinhos,Minas Gerais,37820,FALSE
901,3112307,Capelinha,Minas Gerais,37784,FALSE
902,2310704,Pentecoste,Ceará,37751,FALSE
903,4310603,Itaqui,Rio Grande do Sul,37620,FALSE
904,2929305,São Gonçalo dos Campos,Bahia,37550,FALSE
905,3201407,Castelo,Espírito Santo,37534,FALSE
906,5007208,Rio Brilhante,Mato Grosso do Sul,37514,FALSE
907,4216305,São João Batista,Santa Catarina,37424,FALSE
908,1303106,Nova Olinda do Norte,Amazonas,37378,FALSE
909,2928000,Santaluz,Bahia,37348,FALSE
910,2408300,Nova Cruz,Rio Grande do Norte,37343,FALSE
911,2600104,Afogados da Ingazeira,Pernambuco,37259,FALSE
912,2613107,São Caetano,Pernambuco,37245,FALSE
913,2901007,Amargosa,Bahia,37241,FALSE
914,2910602,Esplanada,Bahia,37237,FALSE
915,3500709,Agudos,São Paulo,37214,FALSE
916,3521002,Iperó,São Paulo,37133,FALSE
917,2605103,Custódia,Pernambuco,37111,FALSE
918,3300605,Bom Jesus do Itabapoana,Rio de Janeiro,37096,FALSE
919,1502152,Canaã dos Carajás,Pará,37085,FALSE
920,4314803,Portão,Rio Grande do Sul,37079,FALSE
921,4109609,Guaratuba,Paraná,37067,FALSE
922,2207009,Oeiras,Piauí,37029,FALSE
923,3525706,José Bonifácio,São Paulo,37015,FALSE
924,2804508,Nossa Senhora da Glória,Sergipe,36924,FALSE
925,5218300,Posse,Goiás,36900,FALSE
926,4310108,Igrejinha,Rio Grande do Sul,36899,FALSE
927,3306206,Vassouras,Rio de Janeiro,36896,FALSE
928,2600401,Água Preta,Pernambuco,36771,FALSE
929,3103405,Araçuaí,Minas Gerais,36708,FALSE
930,1100189,Pimenta Bueno,Rondônia,36660,FALSE
931,2611002,Petrolândia,Pernambuco,36548,FALSE
932,2607653,Itambé,Pernambuco,36447,FALSE
933,4205506,Fraiburgo,Santa Catarina,36443,FALSE
934,2308401,Missão Velha,Ceará,36442,FALSE
935,2102101,Brejo,Maranhão,36397,FALSE
936,3500303,Aguaí,São Paulo,36305,FALSE
937,1303536,Presidente Figueiredo,Amazonas,36279,FALSE
938,4203600,Campos Novos,Santa Catarina,36244,FALSE
939,4309100,Gramado,Rio Grande do Sul,36232,FALSE
